"BehaviorSpace results (NetLogo 6.3.0)"
"project-upgraded.nlogo"
"upgraded-model-less-trap-percentage-0.0-plus-camouflage-100"
"10/29/2022 02:46:20:023 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","yellow-food-percentage","n-shelter","expert-kill-basic-min-energy","n-basic-agent","n-expert-agent","green-food-percentage","basic-agent-camouflage-percentage","trap-percentage","[step]","count basic-agent","count expert-agent"
"4","2.5","5","101","18","18","7","100","0","982","2","18"
"6","2.5","5","101","18","18","7","100","0","193","15","18"
"4","2.5","5","101","18","18","7","100","0","983","2","18"
"4","2.5","5","101","18","18","7","100","0","984","2","18"
"6","2.5","5","101","18","18","7","100","0","194","15","18"
"4","2.5","5","101","18","18","7","100","0","985","2","18"
"6","2.5","5","101","18","18","7","100","0","195","15","18"
"1","2.5","5","101","18","18","7","100","0","26","18","18"
"6","2.5","5","101","18","18","7","100","0","196","15","18"
"4","2.5","5","101","18","18","7","100","0","986","2","18"
"6","2.5","5","101","18","18","7","100","0","197","15","18"
"4","2.5","5","101","18","18","7","100","0","987","2","18"
"6","2.5","5","101","18","18","7","100","0","198","15","18"
"4","2.5","5","101","18","18","7","100","0","988","2","18"
"6","2.5","5","101","18","18","7","100","0","199","15","18"
"4","2.5","5","101","18","18","7","100","0","989","2","18"
"4","2.5","5","101","18","18","7","100","0","990","2","18"
"6","2.5","5","101","18","18","7","100","0","200","14","18"
"4","2.5","5","101","18","18","7","100","0","991","2","18"
"6","2.5","5","101","18","18","7","100","0","201","14","18"
"4","2.5","5","101","18","18","7","100","0","992","2","18"
"6","2.5","5","101","18","18","7","100","0","202","14","18"
"6","2.5","5","101","18","18","7","100","0","203","14","18"
"4","2.5","5","101","18","18","7","100","0","993","2","18"
"6","2.5","5","101","18","18","7","100","0","204","14","18"
"4","2.5","5","101","18","18","7","100","0","994","2","18"
"6","2.5","5","101","18","18","7","100","0","205","14","18"
"4","2.5","5","101","18","18","7","100","0","995","2","18"
"6","2.5","5","101","18","18","7","100","0","206","14","18"
"4","2.5","5","101","18","18","7","100","0","996","2","18"
"6","2.5","5","101","18","18","7","100","0","207","14","18"
"4","2.5","5","101","18","18","7","100","0","997","2","18"
"6","2.5","5","101","18","18","7","100","0","208","14","18"
"4","2.5","5","101","18","18","7","100","0","998","2","18"
"6","2.5","5","101","18","18","7","100","0","209","14","18"
"4","2.5","5","101","18","18","7","100","0","999","2","18"
"6","2.5","5","101","18","18","7","100","0","210","14","18"
"6","2.5","5","101","18","18","7","100","0","211","14","18"
"4","2.5","5","101","18","18","7","100","0","1000","2","18"
"6","2.5","5","101","18","18","7","100","0","212","14","18"
"6","2.5","5","101","18","18","7","100","0","213","14","18"
"6","2.5","5","101","18","18","7","100","0","214","14","18"
"6","2.5","5","101","18","18","7","100","0","215","14","18"
"6","2.5","5","101","18","18","7","100","0","216","14","18"
"6","2.5","5","101","18","18","7","100","0","217","14","18"
"6","2.5","5","101","18","18","7","100","0","218","14","18"
"7","2.5","5","101","18","18","7","100","0","0","18","18"
"6","2.5","5","101","18","18","7","100","0","219","14","18"
"6","2.5","5","101","18","18","7","100","0","220","14","18"
"7","2.5","5","101","18","18","7","100","0","1","18","18"
"6","2.5","5","101","18","18","7","100","0","221","14","18"
"6","2.5","5","101","18","18","7","100","0","222","14","18"
"7","2.5","5","101","18","18","7","100","0","2","18","18"
"6","2.5","5","101","18","18","7","100","0","223","14","18"
"6","2.5","5","101","18","18","7","100","0","224","14","18"
"7","2.5","5","101","18","18","7","100","0","3","18","18"
"6","2.5","5","101","18","18","7","100","0","225","14","18"
"7","2.5","5","101","18","18","7","100","0","4","18","18"
"6","2.5","5","101","18","18","7","100","0","226","14","18"
"6","2.5","5","101","18","18","7","100","0","227","14","18"
"7","2.5","5","101","18","18","7","100","0","5","18","18"
"6","2.5","5","101","18","18","7","100","0","228","14","18"
"7","2.5","5","101","18","18","7","100","0","6","18","18"
"6","2.5","5","101","18","18","7","100","0","229","14","18"
"7","2.5","5","101","18","18","7","100","0","7","18","18"
"6","2.5","5","101","18","18","7","100","0","230","14","18"
"6","2.5","5","101","18","18","7","100","0","231","14","18"
"7","2.5","5","101","18","18","7","100","0","8","18","18"
"6","2.5","5","101","18","18","7","100","0","232","14","18"
"7","2.5","5","101","18","18","7","100","0","9","18","18"
"6","2.5","5","101","18","18","7","100","0","233","14","18"
"7","2.5","5","101","18","18","7","100","0","10","18","18"
"6","2.5","5","101","18","18","7","100","0","234","14","18"
"7","2.5","5","101","18","18","7","100","0","11","18","18"
"6","2.5","5","101","18","18","7","100","0","235","14","18"
"7","2.5","5","101","18","18","7","100","0","12","18","18"
"6","2.5","5","101","18","18","7","100","0","236","14","18"
"7","2.5","5","101","18","18","7","100","0","13","18","18"
"7","2.5","5","101","18","18","7","100","0","14","18","18"
"7","2.5","5","101","18","18","7","100","0","15","18","18"
"7","2.5","5","101","18","18","7","100","0","16","18","18"
"7","2.5","5","101","18","18","7","100","0","17","18","18"
"7","2.5","5","101","18","18","7","100","0","18","18","18"
"7","2.5","5","101","18","18","7","100","0","19","18","18"
"6","2.5","5","101","18","18","7","100","0","237","14","18"
"7","2.5","5","101","18","18","7","100","0","20","18","18"
"7","2.5","5","101","18","18","7","100","0","21","18","18"
"6","2.5","5","101","18","18","7","100","0","238","14","18"
"7","2.5","5","101","18","18","7","100","0","22","18","18"
"6","2.5","5","101","18","18","7","100","0","239","14","18"
"7","2.5","5","101","18","18","7","100","0","23","18","18"
"6","2.5","5","101","18","18","7","100","0","240","14","18"
"7","2.5","5","101","18","18","7","100","0","24","18","18"
"6","2.5","5","101","18","18","7","100","0","241","14","18"
"7","2.5","5","101","18","18","7","100","0","25","18","18"
"6","2.5","5","101","18","18","7","100","0","242","14","18"
"7","2.5","5","101","18","18","7","100","0","26","18","18"
"6","2.5","5","101","18","18","7","100","0","243","14","18"
"7","2.5","5","101","18","18","7","100","0","27","18","18"
"6","2.5","5","101","18","18","7","100","0","244","14","18"
"7","2.5","5","101","18","18","7","100","0","28","18","18"
"6","2.5","5","101","18","18","7","100","0","245","14","18"
"7","2.5","5","101","18","18","7","100","0","29","18","18"
"6","2.5","5","101","18","18","7","100","0","246","14","18"
"7","2.5","5","101","18","18","7","100","0","30","18","18"
"6","2.5","5","101","18","18","7","100","0","247","14","18"
"7","2.5","5","101","18","18","7","100","0","31","18","18"
"6","2.5","5","101","18","18","7","100","0","248","14","18"
"7","2.5","5","101","18","18","7","100","0","32","18","18"
"6","2.5","5","101","18","18","7","100","0","249","14","18"
"7","2.5","5","101","18","18","7","100","0","33","18","18"
"6","2.5","5","101","18","18","7","100","0","250","14","18"
"7","2.5","5","101","18","18","7","100","0","34","18","18"
"6","2.5","5","101","18","18","7","100","0","251","14","18"
"7","2.5","5","101","18","18","7","100","0","35","18","18"
"6","2.5","5","101","18","18","7","100","0","252","14","18"
"7","2.5","5","101","18","18","7","100","0","36","18","18"
"6","2.5","5","101","18","18","7","100","0","253","14","18"
"6","2.5","5","101","18","18","7","100","0","254","14","18"
"7","2.5","5","101","18","18","7","100","0","37","18","18"
"6","2.5","5","101","18","18","7","100","0","255","14","18"
"6","2.5","5","101","18","18","7","100","0","256","14","18"
"7","2.5","5","101","18","18","7","100","0","38","18","18"
"6","2.5","5","101","18","18","7","100","0","257","14","18"
"7","2.5","5","101","18","18","7","100","0","39","18","18"
"6","2.5","5","101","18","18","7","100","0","258","14","18"
"7","2.5","5","101","18","18","7","100","0","40","18","18"
"6","2.5","5","101","18","18","7","100","0","259","14","18"
"6","2.5","5","101","18","18","7","100","0","260","14","18"
"7","2.5","5","101","18","18","7","100","0","41","18","18"
"6","2.5","5","101","18","18","7","100","0","261","14","18"
"7","2.5","5","101","18","18","7","100","0","42","18","18"
"6","2.5","5","101","18","18","7","100","0","262","14","18"
"6","2.5","5","101","18","18","7","100","0","263","13","18"
"7","2.5","5","101","18","18","7","100","0","43","18","18"
"6","2.5","5","101","18","18","7","100","0","264","13","18"
"7","2.5","5","101","18","18","7","100","0","44","18","18"
"6","2.5","5","101","18","18","7","100","0","265","13","18"
"7","2.5","5","101","18","18","7","100","0","45","18","18"
"6","2.5","5","101","18","18","7","100","0","266","13","18"
"7","2.5","5","101","18","18","7","100","0","46","18","18"
"6","2.5","5","101","18","18","7","100","0","267","13","18"
"7","2.5","5","101","18","18","7","100","0","47","18","18"
"6","2.5","5","101","18","18","7","100","0","268","13","18"
"7","2.5","5","101","18","18","7","100","0","48","18","18"
"6","2.5","5","101","18","18","7","100","0","269","13","18"
"7","2.5","5","101","18","18","7","100","0","49","18","18"
"6","2.5","5","101","18","18","7","100","0","270","13","18"
"6","2.5","5","101","18","18","7","100","0","271","13","18"
"7","2.5","5","101","18","18","7","100","0","50","18","18"
"6","2.5","5","101","18","18","7","100","0","272","13","18"
"7","2.5","5","101","18","18","7","100","0","51","18","18"
"6","2.5","5","101","18","18","7","100","0","273","12","18"
"7","2.5","5","101","18","18","7","100","0","52","18","18"
"6","2.5","5","101","18","18","7","100","0","274","12","18"
"7","2.5","5","101","18","18","7","100","0","53","18","18"
"6","2.5","5","101","18","18","7","100","0","275","12","18"
"7","2.5","5","101","18","18","7","100","0","54","18","18"
"6","2.5","5","101","18","18","7","100","0","276","11","18"
"7","2.5","5","101","18","18","7","100","0","55","18","18"
"6","2.5","5","101","18","18","7","100","0","277","10","18"
"7","2.5","5","101","18","18","7","100","0","56","18","18"
"6","2.5","5","101","18","18","7","100","0","278","10","18"
"7","2.5","5","101","18","18","7","100","0","57","18","18"
"7","2.5","5","101","18","18","7","100","0","58","18","18"
"6","2.5","5","101","18","18","7","100","0","279","10","18"
"7","2.5","5","101","18","18","7","100","0","59","18","18"
"6","2.5","5","101","18","18","7","100","0","280","10","18"
"7","2.5","5","101","18","18","7","100","0","60","18","18"
"6","2.5","5","101","18","18","7","100","0","281","10","18"
"7","2.5","5","101","18","18","7","100","0","61","18","18"
"6","2.5","5","101","18","18","7","100","0","282","10","18"
"7","2.5","5","101","18","18","7","100","0","62","18","18"
"6","2.5","5","101","18","18","7","100","0","283","10","18"
"7","2.5","5","101","18","18","7","100","0","63","18","18"
"6","2.5","5","101","18","18","7","100","0","284","10","18"
"6","2.5","5","101","18","18","7","100","0","285","10","18"
"7","2.5","5","101","18","18","7","100","0","64","18","18"
"6","2.5","5","101","18","18","7","100","0","286","10","18"
"7","2.5","5","101","18","18","7","100","0","65","18","18"
"6","2.5","5","101","18","18","7","100","0","287","10","18"
"7","2.5","5","101","18","18","7","100","0","66","18","18"
"6","2.5","5","101","18","18","7","100","0","288","10","18"
"6","2.5","5","101","18","18","7","100","0","289","10","18"
"7","2.5","5","101","18","18","7","100","0","67","18","18"
"6","2.5","5","101","18","18","7","100","0","290","10","18"
"7","2.5","5","101","18","18","7","100","0","68","18","18"
"6","2.5","5","101","18","18","7","100","0","291","10","18"
"6","2.5","5","101","18","18","7","100","0","292","10","18"
"7","2.5","5","101","18","18","7","100","0","69","18","18"
"6","2.5","5","101","18","18","7","100","0","293","10","18"
"6","2.5","5","101","18","18","7","100","0","294","10","18"
"7","2.5","5","101","18","18","7","100","0","70","18","18"
"6","2.5","5","101","18","18","7","100","0","295","10","18"
"6","2.5","5","101","18","18","7","100","0","296","10","18"
"7","2.5","5","101","18","18","7","100","0","71","18","18"
"6","2.5","5","101","18","18","7","100","0","297","10","18"
"6","2.5","5","101","18","18","7","100","0","298","10","18"
"7","2.5","5","101","18","18","7","100","0","72","18","18"
"6","2.5","5","101","18","18","7","100","0","299","10","18"
"7","2.5","5","101","18","18","7","100","0","73","18","18"
"6","2.5","5","101","18","18","7","100","0","300","10","18"
"6","2.5","5","101","18","18","7","100","0","301","10","18"
"7","2.5","5","101","18","18","7","100","0","74","18","18"
"6","2.5","5","101","18","18","7","100","0","302","10","18"
"6","2.5","5","101","18","18","7","100","0","303","10","18"
"7","2.5","5","101","18","18","7","100","0","75","18","18"
"6","2.5","5","101","18","18","7","100","0","304","10","18"
"6","2.5","5","101","18","18","7","100","0","305","10","18"
"7","2.5","5","101","18","18","7","100","0","76","18","18"
"6","2.5","5","101","18","18","7","100","0","306","10","18"
"7","2.5","5","101","18","18","7","100","0","77","18","18"
"6","2.5","5","101","18","18","7","100","0","307","10","18"
"7","2.5","5","101","18","18","7","100","0","78","18","18"
"6","2.5","5","101","18","18","7","100","0","308","10","18"
"7","2.5","5","101","18","18","7","100","0","79","18","18"
"6","2.5","5","101","18","18","7","100","0","309","10","18"
"7","2.5","5","101","18","18","7","100","0","80","18","18"
"6","2.5","5","101","18","18","7","100","0","310","10","18"
"7","2.5","5","101","18","18","7","100","0","81","18","18"
"6","2.5","5","101","18","18","7","100","0","311","10","18"
"7","2.5","5","101","18","18","7","100","0","82","18","18"
"6","2.5","5","101","18","18","7","100","0","312","10","18"
"7","2.5","5","101","18","18","7","100","0","83","18","18"
"6","2.5","5","101","18","18","7","100","0","313","10","18"
"7","2.5","5","101","18","18","7","100","0","84","18","18"
"6","2.5","5","101","18","18","7","100","0","314","10","18"
"7","2.5","5","101","18","18","7","100","0","85","18","18"
"6","2.5","5","101","18","18","7","100","0","315","10","18"
"1","2.5","5","101","18","18","7","100","0","27","18","18"
"6","2.5","5","101","18","18","7","100","0","316","10","18"
"7","2.5","5","101","18","18","7","100","0","86","18","18"
"6","2.5","5","101","18","18","7","100","0","317","10","18"
"7","2.5","5","101","18","18","7","100","0","87","18","18"
"6","2.5","5","101","18","18","7","100","0","318","10","18"
"7","2.5","5","101","18","18","7","100","0","88","18","18"
"6","2.5","5","101","18","18","7","100","0","319","10","18"
"7","2.5","5","101","18","18","7","100","0","89","18","18"
"6","2.5","5","101","18","18","7","100","0","320","10","18"
"7","2.5","5","101","18","18","7","100","0","90","18","18"
"7","2.5","5","101","18","18","7","100","0","91","18","18"
"6","2.5","5","101","18","18","7","100","0","321","10","18"
"7","2.5","5","101","18","18","7","100","0","92","18","18"
"6","2.5","5","101","18","18","7","100","0","322","10","18"
"7","2.5","5","101","18","18","7","100","0","93","18","18"
"6","2.5","5","101","18","18","7","100","0","323","10","18"
"7","2.5","5","101","18","18","7","100","0","94","18","18"
"6","2.5","5","101","18","18","7","100","0","324","10","18"
"7","2.5","5","101","18","18","7","100","0","95","18","18"
"6","2.5","5","101","18","18","7","100","0","325","10","18"
"7","2.5","5","101","18","18","7","100","0","96","18","18"
"6","2.5","5","101","18","18","7","100","0","326","10","18"
"7","2.5","5","101","18","18","7","100","0","97","18","18"
"6","2.5","5","101","18","18","7","100","0","327","10","18"
"7","2.5","5","101","18","18","7","100","0","98","18","18"
"6","2.5","5","101","18","18","7","100","0","328","10","18"
"7","2.5","5","101","18","18","7","100","0","99","18","18"
"6","2.5","5","101","18","18","7","100","0","329","10","18"
"7","2.5","5","101","18","18","7","100","0","100","18","18"
"6","2.5","5","101","18","18","7","100","0","330","10","18"
"7","2.5","5","101","18","18","7","100","0","101","18","18"
"6","2.5","5","101","18","18","7","100","0","331","10","18"
"7","2.5","5","101","18","18","7","100","0","102","18","18"
"6","2.5","5","101","18","18","7","100","0","332","10","18"
"7","2.5","5","101","18","18","7","100","0","103","18","18"
"6","2.5","5","101","18","18","7","100","0","333","10","18"
"7","2.5","5","101","18","18","7","100","0","104","18","18"
"6","2.5","5","101","18","18","7","100","0","334","10","18"
